Journal number,Date,Ledger account,Amount,Created date and time
GJT-046915,2020-07-31 00:00:00,532100,183.51,2020-07-22 10:06:34
GJT-046915,2020-07-31 00:00:00,165000,-183.51,2020-07-22 10:06:34
GJT-046914,2020-07-31 00:00:00,532100,117.4,2020-07-22 10:06:34
GJT-046914,2020-07-31 00:00:00,165000,-117.4,2020-07-22 10:06:34
GJT-046913,2020-07-31 00:00:00,532100,280.36,2020-07-22 10:06:34
GJT-046913,2020-07-31 00:00:00,165000,-280.36,2020-07-22 10:06:34
GJT-046912,2020-07-31 00:00:00,532100,782.48,2020-07-22 10:06:34
GJT-046912,2020-07-31 00:00:00,165000,-782.48,2020-07-22 10:06:34
GJT-046911,2020-07-31 00:00:00,532100,2138.1,2020-07-22 10:06:34
GJT-046911,2020-07-31 00:00:00,165000,-2138.1,2020-07-22 10:06:34
GJT-046910,2020-07-31 00:00:00,532100,2632.44,2020-07-22 10:06:34
GJT-046910,2020-07-31 00:00:00,165000,-2632.44,2020-07-22 10:06:34
GJT-046909,2020-07-31 00:00:00,532100,39.66,2020-07-22 10:06:34
GJT-046909,2020-07-31 00:00:00,165000,-39.66,2020-07-22 10:06:34
GJT-046908,2020-07-31 00:00:00,532100,45.99,2020-07-22 10:06:34
GJT-046908,2020-07-31 00:00:00,165000,-45.99,2020-07-22 10:06:34
GJT-046907,2020-07-31 00:00:00,532100,57.07,2020-07-22 10:06:34
GJT-046907,2020-07-31 00:00:00,165000,-57.07,2020-07-22 10:06:34
GJT-046906,2020-07-31 00:00:00,850000,47.82,2020-07-22 10:06:34
GJT-046906,2020-07-31 00:00:00,165000,-47.82,2020-07-22 10:06:34
GJT-046905,2020-07-31 00:00:00,532100,263.14,2020-07-22 10:06:34
GJT-046905,2020-07-31 00:00:00,165000,-263.14,2020-07-22 10:06:34
GJT-046904,2020-07-31 00:00:00,532100,28.94,2020-07-22 10:06:34
GJT-046904,2020-07-31 00:00:00,165000,-28.94,2020-07-22 10:06:34
GJT-046903,2020-07-31 00:00:00,532100,28.94,2020-07-22 10:06:34
GJT-046903,2020-07-31 00:00:00,165000,-28.94,2020-07-22 10:06:34
GJT-046902,2020-07-31 00:00:00,532100,28.6,2020-07-22 10:06:34
GJT-046902,2020-07-31 00:00:00,165000,-28.6,2020-07-22 10:06:34
GJT-046901,2020-07-31 00:00:00,532100,816.19,2020-07-22 10:06:34
GJT-046901,2020-07-31 00:00:00,165000,-816.19,2020-07-22 10:06:34
GJT-046900,2020-07-31 00:00:00,532100,15.93,2020-07-22 10:06:34
GJT-046900,2020-07-31 00:00:00,165000,-15.93,2020-07-22 10:06:34
GJT-046899,2020-07-31 00:00:00,532100,80.95,2020-07-22 10:06:34
GJT-046899,2020-07-31 00:00:00,165000,-80.95,2020-07-22 10:06:34
GJT-046898,2020-07-31 00:00:00,850000,35.93,2020-07-22 10:06:34
GJT-046898,2020-07-31 00:00:00,165000,-35.93,2020-07-22 10:06:34
GJT-046897,2020-07-31 00:00:00,165000,-23.04,2020-07-22 10:06:34
GJT-046897,2020-07-31 00:00:00,850000,23.04,2020-07-22 10:06:34
GJT-046896,2020-07-31 00:00:00,532100,30.61,2020-07-22 10:06:34
GJT-046896,2020-07-31 00:00:00,165000,-30.61,2020-07-22 10:06:34
GJT-046895,2020-07-31 00:00:00,532100,75.04,2020-07-22 10:06:34
GJT-046895,2020-07-31 00:00:00,165000,-75.04,2020-07-22 10:06:34
GJT-046894,2020-07-31 00:00:00,532100,30.29,2020-07-22 10:06:34
GJT-046894,2020-07-31 00:00:00,165000,-30.29,2020-07-22 10:06:34
GJT-046893,2020-07-31 00:00:00,532100,247.62,2020-07-22 10:06:34
GJT-046893,2020-07-31 00:00:00,165000,-247.62,2020-07-22 10:06:34
GJT-046892,2020-07-31 00:00:00,532100,116.79,2020-07-22 10:06:34
GJT-046892,2020-07-31 00:00:00,165000,-116.79,2020-07-22 10:06:34
GJT-046891,2020-07-31 00:00:00,532100,75.04,2020-07-22 10:06:34
GJT-046891,2020-07-31 00:00:00,165000,-75.04,2020-07-22 10:06:34
GJT-046890,2020-07-31 00:00:00,532100,31.55,2020-07-22 10:06:34
GJT-046890,2020-07-31 00:00:00,165000,-31.55,2020-07-22 10:06:34
GJT-046889,2020-07-31 00:00:00,532100,229.82,2020-07-22 10:06:34
GJT-046889,2020-07-31 00:00:00,165000,-229.82,2020-07-22 10:06:34
GJT-046888,2020-07-31 00:00:00,532100,43.42,2020-07-22 10:06:34
GJT-046888,2020-07-31 00:00:00,165000,-43.42,2020-07-22 10:06:34
GJT-046887,2020-07-31 00:00:00,532100,201.18,2020-07-22 10:06:34
GJT-046887,2020-07-31 00:00:00,165000,-201.18,2020-07-22 10:06:34
GJT-046886,2020-07-31 00:00:00,532100,161.31,2020-07-22 10:06:34
GJT-046886,2020-07-31 00:00:00,165000,-161.31,2020-07-22 10:06:34
GJT-046885,2020-07-31 00:00:00,532100,134.4,2020-07-22 10:06:34
GJT-046885,2020-07-31 00:00:00,165000,-134.4,2020-07-22 10:06:34
GJT-046884,2020-07-31 00:00:00,532100,74.61,2020-07-22 10:06:34
GJT-046884,2020-07-31 00:00:00,165000,-74.61,2020-07-22 10:06:34
GJT-046883,2020-07-31 00:00:00,532100,31.01,2020-07-22 10:06:34
GJT-046883,2020-07-31 00:00:00,165000,-31.01,2020-07-22 10:06:34
GJT-046882,2020-07-31 00:00:00,532100,74.26,2020-07-22 10:06:34
GJT-046882,2020-07-31 00:00:00,165000,-74.26,2020-07-22 10:06:34
GJT-046881,2020-07-31 00:00:00,532100,79.06,2020-07-22 10:06:34
GJT-046881,2020-07-31 00:00:00,165000,-79.06,2020-07-22 10:06:34
GJT-046880,2020-07-31 00:00:00,532100,44.54,2020-07-22 10:06:34
GJT-046880,2020-07-31 00:00:00,165000,-44.54,2020-07-22 10:06:34
GJT-046879,2020-07-31 00:00:00,532100,66.67,2020-07-22 10:06:34
GJT-046879,2020-07-31 00:00:00,165000,-66.67,2020-07-22 10:06:34
GJT-046878,2020-07-31 00:00:00,532100,800.51,2020-07-22 10:06:34
GJT-046878,2020-07-31 00:00:00,165000,-800.51,2020-07-22 10:06:34
GJT-046877,2020-07-31 00:00:00,532100,208.49,2020-07-22 10:06:34
GJT-046877,2020-07-31 00:00:00,165000,-208.49,2020-07-22 10:06:34
GJT-046876,2020-07-31 00:00:00,532100,14.29,2020-07-22 10:06:34
GJT-046876,2020-07-31 00:00:00,165000,-14.29,2020-07-22 10:06:34
GJT-046875,2020-07-31 00:00:00,532100,523.81,2020-07-22 10:06:34
GJT-046875,2020-07-31 00:00:00,165000,-523.81,2020-07-22 10:06:34
GJT-046874,2020-07-31 00:00:00,532100,125.6,2020-07-22 10:06:34
GJT-046874,2020-07-31 00:00:00,165000,-125.6,2020-07-22 10:06:34
GJT-046873,2020-07-31 00:00:00,532100,46.07,2020-07-22 10:06:34
GJT-046873,2020-07-31 00:00:00,165000,-46.07,2020-07-22 10:06:34
GJT-046872,2020-07-31 00:00:00,532100,334.26,2020-07-22 10:06:34
GJT-046872,2020-07-31 00:00:00,165000,-334.26,2020-07-22 10:06:34
GJT-046871,2020-07-31 00:00:00,532100,124.13,2020-07-22 10:06:34
GJT-046871,2020-07-31 00:00:00,165000,-124.13,2020-07-22 10:06:34
GJT-046870,2020-07-31 00:00:00,532100,523.81,2020-07-22 10:06:34
GJT-046870,2020-07-31 00:00:00,165000,-523.81,2020-07-22 10:06:34
GJT-046869,2020-07-31 00:00:00,532100,1058.57,2020-07-22 10:06:34
GJT-046869,2020-07-31 00:00:00,165000,-1058.57,2020-07-22 10:06:34
GJT-046868,2020-07-31 00:00:00,532100,56.67,2020-07-22 10:06:34
GJT-046868,2020-07-31 00:00:00,165000,-56.67,2020-07-22 10:06:34
GJT-046867,2020-07-31 00:00:00,532100,32.74,2020-07-22 10:06:34
GJT-046867,2020-07-31 00:00:00,165000,-32.74,2020-07-22 10:06:34
GJT-046866,2020-07-31 00:00:00,532100,236.9,2020-07-22 10:06:34
GJT-046866,2020-07-31 00:00:00,165000,-236.9,2020-07-22 10:06:34
GJT-046865,2020-07-31 00:00:00,532100,31.07,2020-07-22 10:06:34
GJT-046865,2020-07-31 00:00:00,165000,-31.07,2020-07-22 10:06:34
GJT-046864,2020-07-31 00:00:00,532100,209.38,2020-07-22 10:06:34
GJT-046864,2020-07-31 00:00:00,165000,-209.38,2020-07-22 10:06:34
GJT-046863,2020-07-31 00:00:00,532100,51.69,2020-07-22 10:06:34
GJT-046863,2020-07-31 00:00:00,165000,-51.69,2020-07-22 10:06:34
GJT-046862,2020-07-31 00:00:00,532100,86.09,2020-07-22 10:06:34
GJT-046862,2020-07-31 00:00:00,165000,-86.09,2020-07-22 10:06:34
GJT-046861,2020-07-31 00:00:00,532100,8.67,2020-07-22 10:06:34
GJT-046861,2020-07-31 00:00:00,165000,-8.67,2020-07-22 10:06:34
GJT-046860,2020-07-31 00:00:00,532100,27.58,2020-07-22 10:06:34
GJT-046860,2020-07-31 00:00:00,165000,-27.58,2020-07-22 10:06:34
GJT-046859,2020-07-31 00:00:00,532100,53.04,2020-07-22 10:06:33
GJT-046859,2020-07-31 00:00:00,165000,-53.04,2020-07-22 10:06:33
GJT-046858,2020-07-31 00:00:00,532100,500.44,2020-07-22 10:06:33
GJT-046858,2020-07-31 00:00:00,165000,-500.44,2020-07-22 10:06:33
GJT-046857,2020-07-31 00:00:00,532100,5.52,2020-07-22 10:06:33
GJT-046857,2020-07-31 00:00:00,165000,-5.52,2020-07-22 10:06:33
GJT-046856,2020-07-31 00:00:00,532100,14.97,2020-07-22 10:06:33
GJT-046856,2020-07-31 00:00:00,165000,-14.97,2020-07-22 10:06:33
GJT-046855,2020-07-31 00:00:00,532100,20.41,2020-07-22 10:06:33
GJT-046855,2020-07-31 00:00:00,165000,-20.41,2020-07-22 10:06:33
GJT-046854,2020-07-31 00:00:00,532100,54.29,2020-07-22 10:06:33
GJT-046854,2020-07-31 00:00:00,165000,-54.29,2020-07-22 10:06:33
GJT-046853,2020-07-31 00:00:00,532100,700.62,2020-07-22 10:06:33
GJT-046853,2020-07-31 00:00:00,165000,-700.62,2020-07-22 10:06:33
GJT-046852,2020-07-31 00:00:00,532100,192.73,2020-07-22 10:06:33
GJT-046852,2020-07-31 00:00:00,165000,-192.73,2020-07-22 10:06:33
GJT-046851,2020-07-31 00:00:00,532100,434.81,2020-07-22 10:06:33
GJT-046851,2020-07-31 00:00:00,165000,-434.81,2020-07-22 10:06:33
GJT-046850,2020-07-31 00:00:00,532100,3.4,2020-07-22 10:06:33
GJT-046850,2020-07-31 00:00:00,165000,-3.4,2020-07-22 10:06:33
GJT-046849,2020-07-31 00:00:00,532100,78.82,2020-07-22 10:06:33
GJT-046849,2020-07-31 00:00:00,165000,-78.82,2020-07-22 10:06:33
GJT-046848,2020-07-31 00:00:00,532100,58.4,2020-07-22 10:06:33
GJT-046848,2020-07-31 00:00:00,165000,-58.4,2020-07-22 10:06:33
GJT-046847,2020-07-31 00:00:00,532100,71.21,2020-07-22 10:06:33
GJT-046847,2020-07-31 00:00:00,165000,-71.21,2020-07-22 10:06:33
GJT-046846,2020-07-31 00:00:00,532100,865.51,2020-07-22 10:06:33
GJT-046846,2020-07-31 00:00:00,165000,-865.51,2020-07-22 10:06:33
GJT-046845,2020-07-31 00:00:00,532100,57.57,2020-07-22 10:06:33
GJT-046845,2020-07-31 00:00:00,165000,-57.57,2020-07-22 10:06:33
GJT-046844,2020-07-31 00:00:00,532100,800.71,2020-07-22 10:06:33
GJT-046844,2020-07-31 00:00:00,165000,-800.71,2020-07-22 10:06:33
GJT-046843,2020-07-31 00:00:00,532100,225.59,2020-07-22 10:06:33
GJT-046843,2020-07-31 00:00:00,165000,-225.59,2020-07-22 10:06:33
GJT-046842,2020-07-31 00:00:00,532100,465.15,2020-07-22 10:06:33
GJT-046842,2020-07-31 00:00:00,165000,-465.15,2020-07-22 10:06:33
GJT-046841,2020-07-31 00:00:00,532100,1063.68,2020-07-22 10:06:33
GJT-046841,2020-07-31 00:00:00,165000,-1063.68,2020-07-22 10:06:33
GJT-046840,2020-07-31 00:00:00,532100,225.23,2020-07-22 10:06:33
GJT-046840,2020-07-31 00:00:00,165000,-225.23,2020-07-22 10:06:33
GJT-046839,2020-07-31 00:00:00,532100,42.25,2020-07-22 10:06:33
GJT-046839,2020-07-31 00:00:00,165000,-42.25,2020-07-22 10:06:33
GJT-046838,2020-07-31 00:00:00,532100,880.08,2020-07-22 10:06:33
GJT-046838,2020-07-31 00:00:00,165000,-880.08,2020-07-22 10:06:33
GJT-046837,2020-07-31 00:00:00,532100,34.37,2020-07-22 10:06:33
GJT-046837,2020-07-31 00:00:00,165000,-34.37,2020-07-22 10:06:33
GJT-046836,2020-07-31 00:00:00,532100,155.75,2020-07-22 10:06:33
GJT-046836,2020-07-31 00:00:00,165000,-155.75,2020-07-22 10:06:33
GJT-046835,2020-07-31 00:00:00,532100,211.04,2020-07-22 10:06:33
GJT-046835,2020-07-31 00:00:00,165000,-211.04,2020-07-22 10:06:33
GJT-046834,2020-07-31 00:00:00,532100,4.1,2020-07-22 10:06:33
GJT-046834,2020-07-31 00:00:00,165000,-4.1,2020-07-22 10:06:33
GJT-046833,2020-07-31 00:00:00,532100,72.58,2020-07-22 10:06:33
GJT-046833,2020-07-31 00:00:00,165000,-72.58,2020-07-22 10:06:33
GJT-046832,2020-07-31 00:00:00,532100,49.21,2020-07-22 10:06:33
GJT-046832,2020-07-31 00:00:00,165000,-49.21,2020-07-22 10:06:33
GJT-046831,2020-07-31 00:00:00,532100,39.21,2020-07-22 10:06:33
GJT-046831,2020-07-31 00:00:00,165000,-39.21,2020-07-22 10:06:33
GJT-046830,2020-07-31 00:00:00,532100,34.99,2020-07-22 10:06:33
GJT-046830,2020-07-31 00:00:00,165000,-34.99,2020-07-22 10:06:33
GJT-046829,2020-07-31 00:00:00,532100,10.22,2020-07-22 10:06:33
GJT-046829,2020-07-31 00:00:00,165000,-10.22,2020-07-22 10:06:33
GJT-046828,2020-07-31 00:00:00,532100,16.37,2020-07-22 10:06:33
GJT-046828,2020-07-31 00:00:00,165000,-16.37,2020-07-22 10:06:33
GJT-046827,2020-07-31 00:00:00,532100,6.08,2020-07-22 10:06:33
GJT-046827,2020-07-31 00:00:00,165000,-6.08,2020-07-22 10:06:33
GJT-046826,2020-07-31 00:00:00,532100,42.84,2020-07-22 10:06:33
GJT-046826,2020-07-31 00:00:00,165000,-42.84,2020-07-22 10:06:33
GJT-046825,2020-07-31 00:00:00,532100,2.18,2020-07-22 10:06:33
GJT-046825,2020-07-31 00:00:00,165000,-2.18,2020-07-22 10:06:33
GJT-046824,2020-07-31 00:00:00,850000,58.24,2020-07-22 10:06:33
GJT-046824,2020-07-31 00:00:00,161500,-58.24,2020-07-22 10:06:33
GJT-046823,2020-07-31 00:00:00,850000,29.44,2020-07-22 10:06:33
GJT-046823,2020-07-31 00:00:00,161500,-29.44,2020-07-22 10:06:33
GJT-046822,2020-07-31 00:00:00,532100,40.83,2020-07-22 10:06:33
GJT-046822,2020-07-31 00:00:00,161500,-40.83,2020-07-22 10:06:33
GJT-046821,2020-07-31 00:00:00,850000,67.65,2020-07-22 10:06:33
GJT-046821,2020-07-31 00:00:00,161500,-67.65,2020-07-22 10:06:33
GJT-046820,2020-07-31 00:00:00,850000,56.61,2020-07-22 10:06:33
GJT-046820,2020-07-31 00:00:00,161500,-56.61,2020-07-22 10:06:33
GJT-046819,2020-07-31 00:00:00,850000,44.17,2020-07-22 10:06:33
GJT-046819,2020-07-31 00:00:00,161500,-44.17,2020-07-22 10:06:33
GJT-046818,2020-07-31 00:00:00,850000,260.72,2020-07-22 10:06:33
GJT-046818,2020-07-31 00:00:00,161500,-260.72,2020-07-22 10:06:33
GJT-046817,2020-07-31 00:00:00,850000,29.67,2020-07-22 10:06:33
GJT-046817,2020-07-31 00:00:00,161500,-29.67,2020-07-22 10:06:33
GJT-046816,2020-07-31 00:00:00,850000,302.28,2020-07-22 10:06:33
GJT-046816,2020-07-31 00:00:00,161500,-302.28,2020-07-22 10:06:33
GJT-046815,2020-07-31 00:00:00,850000,40.83,2020-07-22 10:06:33
GJT-046815,2020-07-31 00:00:00,161500,-40.83,2020-07-22 10:06:33
GJT-046814,2020-07-31 00:00:00,532100,22.98,2020-07-22 10:06:33
GJT-046814,2020-07-31 00:00:00,161500,-22.98,2020-07-22 10:06:33
GJT-046813,2020-07-31 00:00:00,532100,15.99,2020-07-22 10:06:33
GJT-046813,2020-07-31 00:00:00,161500,-15.99,2020-07-22 10:06:33
GJT-046812,2020-07-31 00:00:00,532100,15.99,2020-07-22 10:06:33
GJT-046812,2020-07-31 00:00:00,161500,-15.99,2020-07-22 10:06:33
GJT-046811,2020-07-31 00:00:00,532100,17.24,2020-07-22 10:06:33
GJT-046811,2020-07-31 00:00:00,161500,-17.24,2020-07-22 10:06:33
GJT-046810,2020-07-31 00:00:00,532100,60.28,2020-07-22 10:06:33
GJT-046810,2020-07-31 00:00:00,161500,-60.28,2020-07-22 10:06:33
GJT-046809,2020-07-31 00:00:00,850000,58.23,2020-07-22 10:06:33
GJT-046809,2020-07-31 00:00:00,161500,-58.23,2020-07-22 10:06:33
GJT-046808,2020-07-31 00:00:00,850000,54.63,2020-07-22 10:06:33
GJT-046808,2020-07-31 00:00:00,161500,-54.63,2020-07-22 10:06:33
GJT-046807,2020-07-31 00:00:00,850000,14.25,2020-07-22 10:06:33
GJT-046807,2020-07-31 00:00:00,161500,-14.25,2020-07-22 10:06:33
GJT-046806,2020-07-31 00:00:00,850000,114.56,2020-07-22 10:06:33
GJT-046806,2020-07-31 00:00:00,161500,-114.56,2020-07-22 10:06:33
GJT-046805,2020-07-31 00:00:00,850000,143.06,2020-07-22 10:06:33
GJT-046805,2020-07-31 00:00:00,161500,-143.06,2020-07-22 10:06:33
GJT-046804,2020-07-31 00:00:00,850000,128.81,2020-07-22 10:06:33
GJT-046804,2020-07-31 00:00:00,161500,-128.81,2020-07-22 10:06:33
GJT-046803,2020-07-31 00:00:00,850000,143.06,2020-07-22 10:06:33
GJT-046803,2020-07-31 00:00:00,161500,-143.06,2020-07-22 10:06:33
GJT-046802,2020-07-31 00:00:00,850000,143.06,2020-07-22 10:06:33
GJT-046802,2020-07-31 00:00:00,161500,-143.06,2020-07-22 10:06:33
GJT-046801,2020-07-31 00:00:00,850000,128.81,2020-07-22 10:06:33
GJT-046801,2020-07-31 00:00:00,161500,-128.81,2020-07-22 10:06:33
GJT-046800,2020-07-31 00:00:00,850000,100.31,2020-07-22 10:06:33
GJT-046800,2020-07-31 00:00:00,161500,-100.31,2020-07-22 10:06:33
GJT-046799,2020-07-31 00:00:00,850000,114.56,2020-07-22 10:06:33
GJT-046799,2020-07-31 00:00:00,161500,-114.56,2020-07-22 10:06:33
GJT-046798,2020-07-31 00:00:00,850000,100.31,2020-07-22 10:06:33
GJT-046798,2020-07-31 00:00:00,161500,-100.31,2020-07-22 10:06:33
GJT-046797,2020-07-31 00:00:00,850000,100.31,2020-07-22 10:06:33
GJT-046797,2020-07-31 00:00:00,161500,-100.31,2020-07-22 10:06:33
GJT-046796,2020-07-31 00:00:00,850000,86.06,2020-07-22 10:06:33
GJT-046796,2020-07-31 00:00:00,161500,-86.06,2020-07-22 10:06:33
GJT-046795,2020-07-31 00:00:00,850000,86.06,2020-07-22 10:06:33
GJT-046795,2020-07-31 00:00:00,161500,-86.06,2020-07-22 10:06:33
GJT-046794,2020-07-31 00:00:00,850000,114.56,2020-07-22 10:06:33
GJT-046794,2020-07-31 00:00:00,161500,-114.56,2020-07-22 10:06:33
GJT-046793,2020-07-31 00:00:00,161500,-128.81,2020-07-22 10:06:33
GJT-046793,2020-07-31 00:00:00,850000,128.81,2020-07-22 10:06:33
GJT-046792,2020-07-31 00:00:00,850000,86.06,2020-07-22 10:06:33
GJT-046792,2020-07-31 00:00:00,161500,-86.06,2020-07-22 10:06:33
GJT-046791,2020-07-31 00:00:00,850000,114.56,2020-07-22 10:06:33
GJT-046791,2020-07-31 00:00:00,161500,-114.56,2020-07-22 10:06:33
GJT-046790,2020-07-31 00:00:00,850000,86.06,2020-07-22 10:06:33
GJT-046790,2020-07-31 00:00:00,161500,-86.06,2020-07-22 10:06:33
GJT-046789,2020-07-31 00:00:00,850000,43.31,2020-07-22 10:06:33
GJT-046789,2020-07-31 00:00:00,161500,-43.31,2020-07-22 10:06:33
GJT-046788,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046788,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046787,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046787,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046786,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046786,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046785,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046785,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046784,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046784,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046783,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046783,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046782,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046782,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046781,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046781,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046780,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046780,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046779,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046779,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046778,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046778,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046777,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046777,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046776,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046776,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046775,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046775,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046774,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046774,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046773,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046773,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046772,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046772,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046771,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046771,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046770,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046770,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046769,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046769,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046768,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046768,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046767,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046767,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046766,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046766,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046765,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046765,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046764,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046764,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046763,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046763,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046762,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046762,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046761,2020-07-31 00:00:00,850000,17.26,2020-07-22 10:06:33
GJT-046761,2020-07-31 00:00:00,161500,-17.26,2020-07-22 10:06:33
GJT-046760,2020-07-31 00:00:00,850000,27.05,2020-07-22 10:06:33
GJT-046760,2020-07-31 00:00:00,161500,-27.05,2020-07-22 10:06:33
GJT-046759,2020-07-31 00:00:00,850000,180.89,2020-07-22 10:06:33
GJT-046759,2020-07-31 00:00:00,161500,-180.89,2020-07-22 10:06:33
GJT-046758,2020-07-31 00:00:00,532100,275.46,2020-07-22 10:06:33
GJT-046758,2020-07-31 00:00:00,161500,-275.46,2020-07-22 10:06:33
GJT-046757,2020-07-31 00:00:00,850000,95.63,2020-07-22 10:06:33
GJT-046757,2020-07-31 00:00:00,161500,-95.63,2020-07-22 10:06:33
GJT-046756,2020-07-31 00:00:00,532100,58.33,2020-07-22 10:06:33
GJT-046756,2020-07-31 00:00:00,161500,-58.33,2020-07-22 10:06:33
GJT-046755,2020-07-31 00:00:00,532100,65.28,2020-07-22 10:06:33
GJT-046755,2020-07-31 00:00:00,161500,-65.28,2020-07-22 10:06:33
GJT-046754,2020-07-31 00:00:00,532100,53.29,2020-07-22 10:06:33
GJT-046754,2020-07-31 00:00:00,161500,-53.29,2020-07-22 10:06:33
GJT-046753,2020-07-31 00:00:00,532100,71.84,2020-07-22 10:06:33
GJT-046753,2020-07-31 00:00:00,161500,-71.84,2020-07-22 10:06:33
GJT-046752,2020-07-31 00:00:00,532100,97.58,2020-07-22 10:06:33
GJT-046752,2020-07-31 00:00:00,161500,-97.58,2020-07-22 10:06:33
GJT-046751,2020-07-31 00:00:00,532100,76.37,2020-07-22 10:06:33
GJT-046751,2020-07-31 00:00:00,161500,-76.37,2020-07-22 10:06:33
GJT-046750,2020-07-31 00:00:00,850000,35.88,2020-07-22 10:06:33
GJT-046750,2020-07-31 00:00:00,161500,-35.88,2020-07-22 10:06:33
GJT-046749,2020-07-31 00:00:00,532100,46.74,2020-07-22 10:06:33
GJT-046749,2020-07-31 00:00:00,161500,-46.74,2020-07-22 10:06:33
GJT-046748,2020-07-31 00:00:00,532100,79.31,2020-07-22 10:06:33
GJT-046748,2020-07-31 00:00:00,161500,-79.31,2020-07-22 10:06:33
GJT-046747,2020-07-31 00:00:00,850000,43.31,2020-07-22 10:06:33
GJT-046747,2020-07-31 00:00:00,161500,-43.31,2020-07-22 10:06:33
GJT-046746,2020-07-31 00:00:00,850000,42.91,2020-07-22 10:06:33
GJT-046746,2020-07-31 00:00:00,161500,-42.91,2020-07-22 10:06:33
GJT-046745,2020-07-31 00:00:00,532100,76.98,2020-07-22 10:06:33
GJT-046745,2020-07-31 00:00:00,161500,-76.98,2020-07-22 10:06:33
GJT-046744,2020-07-31 00:00:00,532100,531.4,2020-07-22 10:06:33
GJT-046744,2020-07-31 00:00:00,161500,-531.4,2020-07-22 10:06:33
